User_ID,User_Age,User_Gender,User_State,Artisan_State,Request_Date_Time,Artisan_ID,Skill_Type,Artisan_Age,Scheduling_Preference,Premium_Service,Payment_Method,Availability,Popularity,User_Rating,Artisan_Rating,Successful,Artisan_Name,User_Local_Government_Area,Artisan_Local_Government_Area,,Artisan_Gender
U1410,34,Female,Sokoto,Sokoto,2023-01-26 15:28:55,Uch-1411,Welder,48,On-Demand,No,Online Payment,Available,Medium,4.544427714,3.610418978,No,Uchechi Eze,Sokoto North,Sokoto North,,Female
U1411,34,Male,Borno,Borno,2023-01-26 15:55:08,Ais-1412,Gardener,42,Advance,Yes,Online Payment,Available,Medium,1.240801484,3.455961636,Yes,Aisha Abubakar,Askira/Uba,Askira/Uba,,Female
U1412,21,Female,Yobe,Yobe,2023-01-26 16:21:20,Chi-1413,Furniture Maker,49,Advance,No,Card,Available,Medium,3.172458929,3.506664223,No,Chizoba Eze,Bursari,Bursari,,Female
U1413,19,Male,Rivers,Rivers,2023-01-26 16:47:33,Obi-1414,Tailor,65,On-Demand,No,Card,Available,High,3.282194861,4.14111207,No,Obinna Okafor,Ogu/Bolo,Ogu/Bolo,,Male
U1414,26,Male,Rivers,Rivers,2023-01-26 17:13:45,Olu-1415,Shoe Cobbler,61,On-Demand,Yes,Online Payment,Available,Medium,4.10902051,3.879568954,Yes,Oluwakemi Adebiyi,Ahoada East,Ahoada East,,Female
U1415,38,Male,Kwara,Kwara,2023-01-26 17:39:58,Sad-1416,Painter,22,On-Demand,Yes,Online Payment,Available,Medium,1.495331142,4.075520621,No,Sadiya Umar,Baruten,Baruten,,Male
U1416,60,Female,Kano,Kano,2023-01-26 18:06:10,Nne-1417,Graphic Designer,51,On-Demand,No,Card,Available,Medium,3.2844513,1.978221903,No,Nneka Okeke,Rogo,Rogo,,Female
U1417,38,Male,Gombe,Gombe,2023-01-26 18:32:23,Sad-1418,Makeup Artist,69,On-Demand,No,Online Payment,Available,Low,1.695316639,2.521615809,Yes,Sadiya Muhammad,Funakaye,Funakaye,,Male
U1418,50,Female,Gombe,Gombe,2023-01-26 18:58:36,Uch-1419,Electrician,32,Advance,Yes,Online Payment,Available,High,1.595528373,3.929963656,No,Uchechi Okafor,Kwami,Kwami,,Female
U1419,51,Female,Lagos,Lagos,2023-01-26 19:24:48,Chi-1420,Tiler,34,On-Demand,Yes,Online Payment,Available,Low,3.226370562,2.629046204,Yes,Chizoba Onyeka,Ikorodu,Ikorodu,,Female
U1420,50,Female,Oyo,Oyo,2023-01-26 19:51:01,Nne-1421,Mechanic,51,Advance,No,Online Payment,Available,Medium,4.398223597,1.427658017,No,Nneka Ibe,Iseyin,Iseyin,,Female
U1421,47,Female,Ondo,Ondo,2023-01-26 20:17:13,Olu-1422,Graphic Designer,38,On-Demand,Yes,Card,Available,High,4.976931637,1.105816336,No,Oluwatobi Ogunlana,Ifedore,Ifedore,,Male
U1422,48,Male,Nasarawa,Nasarawa,2023-01-26 20:43:26,Uma-1423,Welder,24,On-Demand,No,Card,Available,Medium,3.57388115,2.703772309,Yes,Umar Abubakar,Nasarawa-Eggon,Nasarawa-Eggon,,Male
U1423,31,Female,Kwara,Kwara,2023-01-26 21:09:38,Olu-1424,Interior Decorator,25,Advance,Yes,Online Payment,Available,Low,2.807829436,1.503791247,No,Oluwaseun Ajayi,Ifelodun,Ifelodun,,Male
U1424,42,Male,Bayelsa,Bayelsa,2023-01-26 21:35:51,Olu-1425,Furniture Maker,44,On-Demand,Yes,Cash,Available,High,2.86467203,4.980191116,No,Olumide Olawale,Sagbama,Sagbama,,Male
U1425,63,Male,Yobe,Yobe,2023-01-26 22:02:03,Ais-1426,Event Planner,42,On-Demand,Yes,Card,Available,High,4.40838542,2.282355715,Yes,Aisha Muhammad,Machina,Machina,,Female
U1426,26,Male,Rivers,Rivers,2023-01-26 22:28:16,Olu-1427,Tiler,38,Advance,Yes,Card,Available,Medium,3.99771096,1.953380327,No,Oluwatoyin Adebiyi,Omumma,Omumma,,Female
U1427,62,Male,Kogi,Kogi,2023-01-26 22:54:29,Sad-1428,Interior Decorator,23,Advance,Yes,Cash,Available,Medium,1.033338239,2.359459408,No,Sadiya Yusuf,Okehi,Okehi,,Male
U1428,62,Female,Yobe,Yobe,2023-01-26 23:20:41,Olu-1429,Mechanic,65,On-Demand,Yes,Cash,Available,Low,4.940176099,1.817270747,Yes,Olumide Ogunlana,Jakusko,Jakusko,,Male
U1429,62,Male,Oyo,Oyo,2023-01-26 23:46:54,Hau-1430,Caterer,62,On-Demand,No,Online Payment,Available,High,4.335869926,4.3272472,No,Hauwa Ibrahim,Orelope,Orelope,,Female
U1430,67,Male,Kebbi,Kebbi,2023-01-27 0:13:06,Olu-1431,Mechanic,68,Advance,No,Cash,Available,Low,4.831337806,4.191612288,Yes,Olufemi Adegbola,Kalgo,Kalgo,,Male
U1431,68,Male,Ondo,Ondo,2023-01-27 0:39:19,Bab-1432,Tiler,37,Advance,Yes,Cash,Available,Medium,1.687670669,4.856703053,Yes,Babatunde Adegbola,Ifedore,Ifedore,,Male
U1432,25,Male,Kogi,Kogi,2023-01-27 1:05:31,Obi-1433,Photographer,52,Advance,No,Online Payment,Available,Medium,4.291281303,1.219214366,No,Obinna Nwankwo,Olamabolo,Olamabolo,,Male
U1433,41,Female,Bauchi,Bauchi,2023-01-27 1:31:44,Ade-1434,Caterer,35,On-Demand,No,Online Payment,Available,Low,4.302773114,3.091514232,No,Adetokunbo Adegbola,Shira,Shira,,Male
U1434,53,Female,Kebbi,Kebbi,2023-01-27 1:57:57,Olu-1435,Carpenter,22,Advance,Yes,Online Payment,Available,Medium,2.961389448,2.353357835,No,Oluwaseun Adegbola,Arewa-Dandi,Arewa-Dandi,,Male
U1435,68,Female,Ebonyi,Ebonyi,2023-01-27 2:24:09,Ali-1436,Barber,57,Advance,Yes,Card,Available,High,4.896990734,1.830804836,No,Aliyu Yusuf,Ohaozara,Ohaozara,,Male
U1436,45,Male,Plateau,Plateau,2023-01-27 2:50:22,Sad-1437,Plumber,25,On-Demand,No,Cash,Available,Low,1.435292189,1.780603524,Yes,Sadiya Ali,Qua'an Pan,Qua'an Pan,,Male
U1437,49,Male,Ekiti,Ekiti,2023-01-27 3:16:34,Yus-1438,Electrician,27,Advance,No,Cash,Available,Medium,2.994893598,1.243395946,No,Yusuf Ali,Ekiti-West,Ekiti-West,,Male
U1438,37,Male,Lagos,Lagos,2023-01-27 3:42:47,Chu-1439,Tiler,26,On-Demand,Yes,Card,Available,Medium,2.422740465,1.908792602,Yes,Chukwudi Ibe,Ajeromi-Ifelodun,Ajeromi-Ifelodun,,Male
U1439,39,Male,Anambra,Anambra,2023-01-27 4:08:59,Olu-1440,Makeup Artist,35,Advance,No,Card,Available,High,1.479556924,4.395680566,No,Olufemi Ajayi,Idemili North,Idemili North,,Male
U1440,34,Male,Lagos,Lagos,2023-01-27 4:35:12,Obi-1441,Makeup Artist,56,Advance,No,Cash,Available,Low,2.457118689,1.196991676,Yes,Obinna Onyeka,Shomolu,Shomolu,,Male
U1441,61,Female,Lagos,Lagos,2023-01-27 5:01:24,Obi-1442,Shoe Cobbler,52,On-Demand,No,Online Payment,Available,Medium,1.008993831,2.384318314,No,Obinna Ibe,Ajeromi-Ifelodun,Ajeromi-Ifelodun,,Male
U1442,36,Female,Osun,Osun,2023-01-27 5:27:37,Nne-1443,Dressmaker,58,On-Demand,No,Card,Available,High,2.785275658,3.757015844,No,Nneka Onyeka,Iwo,Iwo,,Female
U1443,23,Male,Jigawa,Jigawa,2023-01-27 5:53:50,Nne-1444,Electrician,54,On-Demand,Yes,Card,Available,High,2.533074022,4.415205252,No,Nneka Okafor,Kiyawa,Kiyawa,,Female
U1444,63,Male,Zamfara,Zamfara,2023-01-27 6:20:02,Fat-1445,Carpenter,30,On-Demand,No,Card,Available,High,3.158782614,1.89191422,No,Fatima Umar,Namoda,Namoda,,Female
U1445,66,Female,Edo,Edo,2023-01-27 6:46:15,Olu-1446,Caterer,58,On-Demand,Yes,Card,Available,High,3.81585557,1.370529,No,Oluwatobi Adegbola,Etsako East,Etsako East,,Male
U1446,57,Female,Ondo,Ondo,2023-01-27 7:12:27,Olu-1447,Gardener,22,Advance,Yes,Card,Available,Low,2.781534519,4.827556606,Yes,Oluwatoyin Ogunleye,Ifedore,Ifedore,,Female
U1447,27,Female,Benue,Benue,2023-01-27 7:38:40,Ais-1448,Dressmaker,39,On-Demand,Yes,Cash,Available,Medium,2.816032673,3.600166313,No,Aisha Abubakar,Konshisha,Konshisha,,Female
U1448,47,Female,Ogun,Ogun,2023-01-27 8:04:52,Nne-1449,Painter,63,On-Demand,Yes,Card,Available,Medium,2.230587114,3.102322785,No,Nneka Nwankwo,Obafemi-Owode,Obafemi-Owode,,Female
U1449,68,Male,Edo,Edo,2023-01-27 8:31:05,Chi-1450,Welder,48,Advance,No,Card,Available,Low,4.315008937,1.375750029,No,Chinonso Onyeka,Esan Central,Esan Central,,Male
U1450,28,Male,Taraba,Taraba,2023-01-27 8:57:17,Abu-1451,Carpenter,65,On-Demand,No,Card,Available,High,4.3383056,2.494952298,Yes,Abubakar Muhammad,Kurmi,Kurmi,,Male
U1451,31,Male,Benue,Benue,2023-01-27 9:23:30,Abu-1452,Dressmaker,66,On-Demand,Yes,Cash,Available,Medium,2.273349585,3.266464043,No,Abubakar Sani,Makurdi,Makurdi,,Male
U1452,49,Male,Abia,Abia,2023-01-27 9:49:43,Olu-1453,Carpenter,20,Advance,No,Online Payment,Available,Low,1.495758078,2.812862644,No,Oluwaseun Ajayi,Umuahia North,Umuahia North,,Male
U1453,41,Female,Ekiti,Ekiti,2023-01-27 10:15:55,Uma-1454,Barber,20,Advance,Yes,Card,Available,Medium,3.517137209,4.812584822,Yes,Umar Ibrahim,Oye,Oye,,Male
U1454,27,Female,Ebonyi,Ebonyi,2023-01-27 10:42:08,Ali-1455,Painter,23,Advance,Yes,Card,Available,Medium,4.110396073,2.999630693,No,Aliyu Umar,Ohaozara,Ohaozara,,Male
U1455,48,Male,Delta,Delta,2023-01-27 11:08:20,Chi-1456,Painter,52,Advance,Yes,Online Payment,Available,Medium,4.899942102,4.816231357,Yes,Chinonso Ibe,Ndokwa West,Ndokwa West,,Male
U1456,44,Male,Bayelsa,Bayelsa,2023-01-27 11:34:33,Chi-1457,Mechanic,44,Advance,No,Cash,Available,High,3.860439736,4.574811545,Yes,Chinonso Onyeka,Ekeremor,Ekeremor,,Male
U1457,53,Female,Bauchi,Bauchi,2023-01-27 12:00:45,Chi-1458,Gardener,20,On-Demand,No,Cash,Available,Medium,1.265566032,2.683483598,No,Chinonso Okafor,Shira,Shira,,Male
U1458,18,Male,Kogi,Kogi,2023-01-27 12:26:58,Olu-1459,Shoe Cobbler,56,On-Demand,Yes,Online Payment,Available,Medium,1.22428714,1.042310509,No,Olumide Ogunlana,Ofu,Ofu,,Male
U1459,60,Female,Ebonyi,Ebonyi,2023-01-27 12:53:10,Chi-1460,Gardener,27,On-Demand,Yes,Online Payment,Available,Medium,1.750896559,3.763997183,Yes,Chizoba Okafor,Ishielu,Ishielu,,Female
U1460,19,Male,Ogun,Ogun,2023-01-27 13:19:23,Ali-1461,Graphic Designer,26,Advance,Yes,Cash,Available,Low,2.538047554,3.430525423,No,Aliyu Abubakar,Ifo,Ifo,,Male
U1461,45,Female,Akwa Ibom,Akwa Ibom,2023-01-27 13:45:36,Chi-1462,Electrician,19,On-Demand,No,Card,Available,High,3.191501449,2.612642396,No,Chinonso Okeke,Esit Eket,Esit Eket,,Male
U1462,23,Male,Zamfara,Zamfara,2023-01-27 14:11:48,Ade-1463,Electrician,44,On-Demand,Yes,Card,Available,Low,2.032398164,3.260768438,No,Adetokunbo Ogunlana,Maru,Maru,,Male
U1463,32,Male,Rivers,Rivers,2023-01-27 14:38:01,Abu-1464,Tailor,48,On-Demand,Yes,Card,Available,Medium,1.068009141,2.246144999,Yes,Abubakar Ibrahim,Ikwerre,Ikwerre,,Male
U1464,37,Male,Kwara,Kwara,2023-01-27 15:04:13,Nne-1465,Plumber,49,On-Demand,Yes,Card,Available,High,2.099368711,2.698805851,Yes,Nneka Onyeka,Baruten,Baruten,,Female
U1465,70,Male,Ondo,Ondo,2023-01-27 15:30:26,Ade-1466,Shoe Cobbler,42,On-Demand,Yes,Online Payment,Available,Low,2.415340528,3.221280123,No,Adetokunbo Adeyemi,Ondo East,Ondo East,,Male
U1466,25,Male,Benue,Benue,2023-01-27 15:56:38,Olu-1467,Furniture Maker,52,On-Demand,Yes,Cash,Available,Medium,1.079648532,2.373121531,No,Oluwatobi Adegbola,Gwer West,Gwer West,,Male
U1467,42,Male,Delta,Delta,2023-01-27 16:22:51,Hau-1468,Graphic Designer,32,Advance,Yes,Online Payment,Available,High,4.871471233,2.529108237,No,Hauwa Ibrahim,Burutu,Burutu,,Female
U1468,64,Female,Taraba,Taraba,2023-01-27 16:49:04,Chi-1469,Mechanic,24,On-Demand,Yes,Card,Available,Low,2.463909497,3.084564396,Yes,Chidinma Onyeka,Yorro,Yorro,,Female
U1469,33,Male,Rivers,Rivers,2023-01-27 17:15:16,Yus-1470,Carpenter,35,Advance,Yes,Cash,Available,Low,3.377340734,1.112519606,No,Yusuf Umar,Asari-Toru,Asari-Toru,,Male
U1470,46,Female,Kaduna,Kaduna,2023-01-27 17:41:29,Olu-1471,Plumber,42,Advance,No,Card,Available,Medium,3.261515741,2.297701415,Yes,Olumide Adebiyi,Igabi,Igabi,,Male
U1471,37,Female,Jigawa,Jigawa,2023-01-27 18:07:41,Uma-1472,Shoe Cobbler,40,On-Demand,No,Online Payment,Available,Medium,2.054777068,2.445359986,No,Umar Ibrahim,Yankwashi,Yankwashi,,Male
U1472,27,Female,Kebbi,Kebbi,2023-01-27 18:33:54,Abu-1473,Caterer,32,On-Demand,No,Online Payment,Available,Medium,2.399382524,2.028104548,No,Abubakar Ibrahim,Augie,Augie,,Male
U1473,26,Male,Sokoto,Sokoto,2023-01-27 19:00:06,Uma-1474,Dressmaker,55,Advance,Yes,Cash,Available,Medium,3.516611044,2.664216156,Yes,Umar Sani,Tureta,Tureta,,Male
U1474,62,Female,Bauchi,Bauchi,2023-01-27 19:26:19,Obi-1475,Hairdresser,30,Advance,Yes,Card,Available,Medium,1.393083037,4.928725095,Yes,Obinna Nwankwo,Giade,Giade,,Male
U1475,38,Female,Anambra,Anambra,2023-01-27 19:52:31,Ade-1476,Painter,29,On-Demand,Yes,Cash,Available,High,4.747589856,2.07753527,Yes,Adetokunbo Adeyemi,Awka South,Awka South,,Male
U1476,49,Male,Yobe,Yobe,2023-01-27 20:18:44,Olu-1477,Electrician,27,On-Demand,Yes,Online Payment,Available,High,3.66373557,2.945175803,No,Oluwatoyin Ogunleye,Geidam,Geidam,,Female
U1477,39,Female,Katsina,Katsina,2023-01-27 20:44:57,Olu-1478,Tiler,62,On-Demand,No,Online Payment,Available,Medium,3.687501976,4.725079735,No,Oluwatobi Ogunleye,Bakori,Bakori,,Male
U1478,53,Male,Gombe,Gombe,2023-01-27 21:11:09,Nne-1479,Graphic Designer,39,Advance,Yes,Cash,Available,Low,4.289434229,4.254426354,No,Nneka Nwankwo,Billiri,Billiri,,Female
U1479,40,Male,Bayelsa,Bayelsa,2023-01-27 21:37:22,Chi-1480,Tailor,69,Advance,No,Card,Available,Low,3.062852966,1.00690273,Yes,Chizoba Ibe,Southern Jaw,Southern Jaw,,Female
U1480,31,Male,Sokoto,Sokoto,2023-01-27 22:03:34,Ali-1481,Tailor,43,On-Demand,No,Cash,Available,Medium,1.292221808,4.949185768,Yes,Aliyu Abubakar,Tqngaza,Tqngaza,,Male
U1481,19,Male,Oyo,Oyo,2023-01-27 22:29:47,Uma-1482,Tailor,35,Advance,Yes,Cash,Available,High,3.71010548,4.476171548,Yes,Umar Yusuf,Ibarapa East,Ibarapa East,,Male
U1482,65,Female,Bayelsa,Bayelsa,2023-01-27 22:55:59,Olu-1483,Plumber,61,Advance,No,Card,Available,High,1.524491589,2.145214618,No,Oluwatobi Ogunleye,Yenegoa,Yenegoa,,Male
U1483,21,Male,Ogun,Ogun,2023-01-27 23:22:12,Uma-1484,Event Planner,25,On-Demand,Yes,Card,Available,High,2.332369951,3.19367776,Yes,Umar Ibrahim,Odogbolu,Odogbolu,,Male
U1484,35,Female,Ebonyi,Ebonyi,2023-01-27 23:48:24,Obi-1485,Photographer,38,On-Demand,Yes,Online Payment,Available,High,1.075510192,2.050192195,No,Obinna Okafor,Ivo,Ivo,,Male
U1485,29,Male,Imo,Imo,2023-01-28 0:14:37,Ais-1486,Gardener,48,On-Demand,No,Online Payment,Available,High,2.038118134,2.37298154,No,Aisha Umar,Mbaitoli,Mbaitoli,,Female
U1486,23,Female,Akwa Ibom,Akwa Ibom,2023-01-28 0:40:50,Ais-1487,Graphic Designer,36,On-Demand,Yes,Card,Available,Medium,3.0607645,1.829035426,Yes,Aisha Hassan,Ibiono Ibom,Ibiono Ibom,,Female
U1487,18,Female,Borno,Borno,2023-01-28 1:07:02,Chi-1488,Electrician,68,On-Demand,Yes,Online Payment,Available,High,1.105748375,4.366368671,No,Chinonso Okeke,Kaga,Kaga,,Male
U1488,28,Male,Sokoto,Sokoto,2023-01-28 1:33:15,Yus-1489,Furniture Maker,26,On-Demand,Yes,Cash,Available,Low,1.746758579,2.172790906,Yes,Yusuf Sani,Sokoto North,Sokoto North,,Male
U1489,32,Male,Akwa Ibom,Akwa Ibom,2023-01-28 1:59:27,Bab-1490,Shoe Cobbler,53,Advance,No,Online Payment,Available,Low,1.733920953,3.492477504,No,Babatunde Ojo,Oruk Anam,Oruk Anam,,Male
U1490,44,Female,Bauchi,Bauchi,2023-01-28 2:25:40,Chi-1491,Event Planner,18,On-Demand,No,Online Payment,Available,Medium,4.754994849,3.104203149,Yes,Chizoba Ibe,Toro,Toro,,Female
U1491,55,Female,Bayelsa,Bayelsa,2023-01-28 2:51:52,Ais-1492,Electrician,68,On-Demand,Yes,Cash,Available,Medium,1.438920594,1.117046143,Yes,Aisha Hassan,Brass,Brass,,Female
U1492,35,Male,Kaduna,Kaduna,2023-01-28 3:18:05,Chi-1493,Caterer,44,On-Demand,Yes,Card,Available,Medium,2.642503105,2.096942536,Yes,Chidinma Nwankwo,Kauru,Kauru,,Female
U1493,49,Female,Ekiti,Ekiti,2023-01-28 3:44:17,Chi-1494,Photographer,39,Advance,Yes,Card,Available,Medium,2.049167967,2.075458617,No,Chidinma Eze,Ikole,Ikole,,Female
U1494,49,Female,Delta,Delta,2023-01-28 4:10:30,Bab-1495,Dressmaker,28,Advance,Yes,Online Payment,Available,High,2.704424696,2.748207382,No,Babatunde Adegbola,Udu,Udu,,Male
U1495,63,Female,Delta,Delta,2023-01-28 4:36:43,Abu-1496,Makeup Artist,59,Advance,No,Cash,Available,Medium,3.846732122,2.444845527,No,Abubakar Ali,Aniocha South,Aniocha South,,Male
U1496,39,Female,Oyo,Oyo,2023-01-28 5:02:55,Ali-1497,Carpenter,31,Advance,Yes,Cash,Available,High,1.194694491,3.823353834,Yes,Aliyu Muhammad,Ibadan North West,Ibadan North West,,Male
U1497,67,Male,Abia,Abia,2023-01-28 5:29:08,Abu-1498,Interior Decorator,54,On-Demand,Yes,Cash,Available,Low,4.867913243,2.425550506,Yes,Abubakar Umar,Ukwa East,Ukwa East,,Male
U1498,53,Male,Enugu,Enugu,2023-01-28 5:55:20,Abu-1499,Caterer,52,On-Demand,Yes,Cash,Available,Low,3.393453888,3.757685566,Yes,Abubakar Yusuf,Enugu North,Enugu North,,Male
U1499,47,Female,Niger,Niger,2023-01-28 6:21:33,Yus-1500,Shoe Cobbler,52,Advance,Yes,Cash,Available,Medium,2.40027668,4.700720907,Yes,Yusuf Abubakar,Gurara,Gurara,,Male
U1500,47,Male,Taraba,Taraba,2023-01-28 6:47:45,Olu-1501,Carpenter,56,Advance,No,Cash,Available,Medium,2.262351881,2.255882353,No,Oluwatobi Olawale,Ardo-kola,Ardo-kola,,Male
U1501,56,Male,Zamfara,Zamfara,2023-01-28 7:13:58,Ade-1502,Hairdresser,52,On-Demand,Yes,Online Payment,Available,High,3.830134021,3.034997938,Yes,Adetokunbo Ogunleye,Bungudu,Bungudu,,Male
U1502,42,Male,Katsina,Katsina,2023-01-28 7:40:11,Olu-1503,Graphic Designer,50,Advance,Yes,Online Payment,Available,Medium,2.75650954,3.908150887,No,Oluwatobi Ogunlana,Daura,Daura,,Male
U1503,57,Female,Ogun,Ogun,2023-01-28 8:06:23,Ais-1504,Dressmaker,26,Advance,Yes,Card,Available,Low,4.002794806,1.677152073,Yes,Aisha Ali,Ikenne,Ikenne,,Female
U1504,35,Male,Yobe,Yobe,2023-01-28 8:32:36,Chi-1505,Interior Decorator,22,Advance,Yes,Card,Available,Low,3.512328076,3.905102238,Yes,Chidinma Onyeka,Tarmua,Tarmua,,Female
U1505,36,Female,Gombe,Gombe,2023-01-28 8:58:48,Yus-1506,Painter,29,Advance,No,Online Payment,Available,Low,1.706121655,2.924161565,Yes,Yusuf Abubakar,Dukku,Dukku,,Male
U1506,33,Male,Enugu,Enugu,2023-01-28 9:25:01,Chi-1507,Caterer,51,Advance,Yes,Online Payment,Available,Low,1.209407017,2.969358156,No,Chizoba Onyeka,Enugu Eas,Enugu Eas,,Female
U1507,46,Female,Ondo,Ondo,2023-01-28 9:51:13,Olu-1508,Mechanic,55,On-Demand,Yes,Online Payment,Available,Low,1.747845998,2.184650654,No,Oluwatobi Ogunlana,Odigbo,Odigbo,,Male
U1508,49,Female,Benue,Benue,2023-01-28 10:17:26,Uch-1509,Dressmaker,39,On-Demand,Yes,Cash,Available,Low,3.259854005,3.803251187,No,Uchechi Ibe,Logo,Logo,,Female
U1509,47,Male,Delta,Delta,2023-01-28 10:43:38,Olu-1510,Makeup Artist,34,On-Demand,No,Cash,Available,Medium,4.069181368,2.562764824,Yes,Oluwakemi Ogunlana,Ethiope West,Ethiope West,,Female
U1510,30,Female,Kogi,Kogi,2023-01-28 11:09:51,Sad-1511,Gardener,29,On-Demand,Yes,Card,Available,Low,3.511270361,4.339472003,Yes,Sadiya Ibrahim,Igalamela-Odolu,Igalamela-Odolu,,Male
U1511,59,Female,Delta,Delta,2023-01-28 11:36:04,Olu-1512,Welder,54,On-Demand,No,Online Payment,Available,Low,1.524446142,3.774158822,No,Olumide Ogunlana,Aniocha South,Aniocha South,,Male
U1512,67,Female,Enugu,Enugu,2023-01-28 12:02:16,Chi-1513,Tiler,56,Advance,No,Card,Available,High,1.914276936,1.675404386,No,Chizoba Okafor,Udenu.,Udenu.,,Female
U1513,18,Male,Kogi,Kogi,2023-01-28 12:28:29,Nne-1514,Painter,49,Advance,Yes,Card,Available,Low,3.234954456,3.139126479,Yes,Nneka Eze,Adavi,Adavi,,Female
U1514,38,Female,Benue,Benue,2023-01-28 12:54:41,Olu-1515,Barber,46,Advance,Yes,Card,Available,High,3.315799657,3.791368012,No,Oluwatoyin Ogunleye,Katsina-Ala,Katsina-Ala,,Female
U1515,41,Female,Abia,Abia,2023-01-28 13:20:54,Olu-1516,Plumber,45,Advance,No,Cash,Available,Medium,4.543471272,1.368816349,No,Oluwakemi Ogunlana,Ukwa West,Ukwa West,,Female
U1516,27,Male,Kwara,Kwara,2023-01-28 13:47:06,Hau-1517,Furniture Maker,53,On-Demand,Yes,Online Payment,Available,Medium,2.166489248,1.070494804,No,Hauwa Ali,Offa,Offa,,Female
U1517,41,Male,Oyo,Oyo,2023-01-28 14:13:19,Ife-1518,Dressmaker,36,On-Demand,Yes,Card,Available,Medium,4.747410132,3.613328315,Yes,Ifeoma Onyeka,Ibarapa East,Ibarapa East,,Female
U1518,29,Male,Ogun,Ogun,2023-01-28 14:39:31,Nne-1519,Graphic Designer,37,Advance,No,Cash,Available,Low,3.051261906,4.532733969,No,Nneka Ibe,Obafemi-Owode,Obafemi-Owode,,Female
U1519,54,Male,Imo,Imo,2023-01-28 15:05:44,Uch-1520,Event Planner,41,On-Demand,No,Cash,Available,Low,1.459471423,2.096376822,Yes,Uchechi Okafor,Isiala Mbano,Isiala Mbano,,Female
U1520,70,Male,Yobe,Yobe,2023-01-28 15:31:57,Olu-1521,Furniture Maker,55,Advance,Yes,Cash,Available,Low,2.199119757,3.316913446,Yes,Oluwatobi Ojo,Yunusari,Yunusari,,Male
U1521,18,Female,Kogi,Kogi,2023-01-28 15:58:09,Obi-1522,Carpenter,44,Advance,No,Online Payment,Available,High,3.835691275,2.603194966,No,Obinna Okeke,Olamabolo,Olamabolo,,Male
U1522,68,Male,Abia,Abia,2023-01-28 16:24:22,Olu-1523,Mechanic,56,On-Demand,Yes,Online Payment,Available,High,1.136727707,1.525410655,No,Oluwatobi Olawale,Isuikwato,Isuikwato,,Male
U1523,38,Female,Katsina,Katsina,2023-01-28 16:50:34,Ife-1524,Furniture Maker,28,On-Demand,No,Cash,Available,High,4.089975176,1.644326205,Yes,Ifeoma Okafor,Bakori,Bakori,,Female
U1524,18,Female,Ekiti,Ekiti,2023-01-28 17:16:47,Uch-1525,Carpenter,38,Advance,Yes,Cash,Available,Medium,3.682748694,1.88865177,Yes,Uchechi Onyeka,Ado,Ado,,Female
U1525,31,Female,Ebonyi,Ebonyi,2023-01-28 17:42:59,Chi-1526,Caterer,21,On-Demand,No,Card,Available,Low,1.827012316,4.167089364,No,Chizoba Okafor,Ezza,Ezza,,Female
U1526,68,Male,Benue,Benue,2023-01-28 18:09:12,Ali-1527,Plumber,61,Advance,Yes,Cash,Available,Medium,3.602807679,2.22535848,Yes,Aliyu Muhammad,Ogbadibo,Ogbadibo,,Male
U1527,66,Female,Ogun,Ogun,2023-01-28 18:35:24,Uma-1528,Interior Decorator,67,On-Demand,Yes,Online Payment,Available,Medium,1.744950098,3.783527769,Yes,Umar Hassan,Shagamu,Shagamu,,Male
U1528,59,Male,Adamawa,Adamawa,2023-01-28 19:01:37,Chi-1529,Interior Decorator,65,On-Demand,No,Card,Available,High,1.552121134,4.719921939,Yes,Chizoba Okeke,Song,Song,,Female
U1529,44,Male,Jigawa,Jigawa,2023-01-28 19:27:50,Sad-1530,Caterer,67,On-Demand,No,Card,Available,Medium,4.363255396,3.372359823,No,Sadiya Ali,Gwaram,Gwaram,,Male
U1530,25,Male,Bayelsa,Bayelsa,2023-01-28 19:54:02,Chi-1531,Graphic Designer,48,On-Demand,No,Cash,Available,Low,3.573106746,3.587521804,No,Chinonso Nwankwo,Yenegoa,Yenegoa,,Male
U1531,62,Male,Akwa Ibom,Akwa Ibom,2023-01-28 20:20:15,Chi-1532,Interior Decorator,19,Advance,Yes,Online Payment,Available,High,2.572773281,2.810322898,No,Chidinma Okafor,Ukanafun,Ukanafun,,Female
U1532,23,Female,Akwa Ibom,Akwa Ibom,2023-01-28 20:46:27,Chi-1533,Dressmaker,43,Advance,Yes,Online Payment,Available,Low,1.030105884,2.019920873,No,Chidinma Okoye,Ikot Abasi,Ikot Abasi,,Female
U1533,38,Female,Ekiti,Ekiti,2023-01-28 21:12:40,Nne-1534,Welder,58,Advance,Yes,Cash,Available,High,3.23897998,1.724521476,No,Nneka Eze,Gbonyin,Gbonyin,,Female
U1534,50,Female,Osun,Osun,2023-01-28 21:38:52,Yus-1535,Painter,25,On-Demand,No,Cash,Available,High,3.565756947,2.971315021,Yes,Yusuf Abubakar,Aiyedire,Aiyedire,,Male
U1535,24,Female,Benue,Benue,2023-01-28 22:05:05,Ais-1536,Tailor,62,Advance,Yes,Cash,Available,Low,2.063991856,4.296982077,No,Aisha Sani,Gboko,Gboko,,Female
U1536,49,Female,Rivers,Rivers,2023-01-28 22:31:17,Sad-1537,Event Planner,42,Advance,No,Card,Available,Medium,1.075467068,2.455914031,Yes,Sadiya Muhammad,Ahoada East,Ahoada East,,Male
